case_id,stl,mask,planes_with_intersection,planes_all_contours_closed,slicability_fraction,slicability_pass,mesh_bbox_diagonal_mm,centroid_offset_mm,centroid_offset_pct_of_diagonal,bbox_max_error_mm,mask_spacing_mm,alignment_pass,status
931,outputs/phase_b_mesh_qc/case_outputs/931/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/931/seg_mask_0.5.nii.gz,40,38,0.95,False,198.35695483797085,0.24256971597336682,0.12228949379239637,0.30000364780426025,0.6000 0.6000 0.6000,True,ok
932,outputs/phase_b_mesh_qc/case_outputs/932/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/932/seg_mask_0.5.nii.gz,50,48,0.96,False,155.9088201688776,0.11134751993991941,0.07141835838364359,0.30000054836273193,0.6000 0.6000 0.6000,True,ok
933,outputs/phase_b_mesh_qc/case_outputs/933/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/933/seg_mask_0.5.nii.gz,50,49,0.98,False,173.30033585856646,0.23879408402290966,0.13779204918436733,0.30001258850097656,0.6000 0.6000 0.6000,True,ok
934,outputs/phase_b_mesh_qc/case_outputs/934/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/934/seg_mask_0.5.nii.gz,50,50,1.0,True,175.6606978210328,0.1696156793171534,0.09655869606641423,0.30000221729278564,0.6000 0.6000 0.6000,True,ok
935,outputs/phase_b_mesh_qc/case_outputs/935/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/935/seg_mask_0.5.nii.gz,50,48,0.96,False,187.8316307230803,0.1576367755650173,0.08392450992315602,0.3000009059906006,0.6000 0.6000 0.6000,True,ok
936,outputs/phase_b_mesh_qc/case_outputs/936/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/936/seg_mask_0.5.nii.gz,41,41,1.0,True,179.9950111301802,0.1757166652148864,0.097623075279459,0.300006628036499,0.6000 0.6000 0.6000,True,ok
937,outputs/phase_b_mesh_qc/case_outputs/937/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/937/seg_mask_0.5.nii.gz,40,39,0.975,False,199.82883744265186,0.15381063744485413,0.0769711916524539,0.3000074625015259,0.6000 0.6000 0.6000,True,ok
938,outputs/phase_b_mesh_qc/case_outputs/938/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/938/seg_mask_0.5.nii.gz,35,34,0.9714285714285714,False,241.04921858921483,0.1307896871149404,0.0542584986918486,0.3000074625015259,0.6000 0.6000 0.6000,True,ok
939,outputs/phase_b_mesh_qc/case_outputs/939/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/939/seg_mask_0.5.nii.gz,45,45,1.0,True,191.81522715310683,0.06395142700644005,0.03334012004969451,0.30000317096710205,0.6000 0.6000 0.6000,True,ok
940,outputs/phase_b_mesh_qc/case_outputs/940/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/940/seg_mask_0.5.nii.gz,46,46,1.0,True,163.35654068559873,0.14009029440468201,0.08575738309389418,0.3000025749206543,0.6000 0.6000 0.6000,True,ok
941,outputs/phase_b_mesh_qc/case_outputs/941/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/941/seg_mask_0.5.nii.gz,50,50,1.0,True,150.1319479853563,0.12482937613259676,0.08314644404985172,0.30000507831573486,0.6000 0.6000 0.6000,True,ok
942,outputs/phase_b_mesh_qc/case_outputs/942/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/942/seg_mask_0.5.nii.gz,50,48,0.96,False,146.29299393707566,0.14901356897362686,0.10185967554790859,0.3000013828277588,0.6000 0.6000 0.6000,True,ok
943,outputs/phase_b_mesh_qc/case_outputs/943/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/943/seg_mask_0.5.nii.gz,50,49,0.98,False,162.21541894704475,0.16704969242620257,0.10298015657854077,0.3000061511993408,0.6000 0.6000 0.6000,True,ok
944,outputs/phase_b_mesh_qc/case_outputs/944/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/944/seg_mask_0.5.nii.gz,44,43,0.9772727272727273,False,226.42152089051902,3.722644273081407,1.6441212206508442,0.30000603199005127,0.6000 0.6000 0.6000,True,ok
945,outputs/phase_b_mesh_qc/case_outputs/945/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/945/seg_mask_0.5.nii.gz,42,42,1.0,True,182.50852185207623,0.15256533004997264,0.08359353771635242,0.29999983310699463,0.6000 0.6000 0.6000,True,ok
946,outputs/phase_b_mesh_qc/case_outputs/946/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/946/seg_mask_0.5.nii.gz,40,40,1.0,True,184.14625472259027,0.10372934947241813,0.056329871942648345,0.3000069856643677,0.6000 0.6000 0.6000,True,ok
947,outputs/phase_b_mesh_qc/case_outputs/947/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/947/seg_mask_0.5.nii.gz,49,47,0.9591836734693877,False,198.61088349638112,0.19201768463211166,0.09668034362055009,0.3000065088272095,0.6000 0.6000 0.6000,True,ok
948,outputs/phase_b_mesh_qc/case_outputs/948/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/948/seg_mask_0.5.nii.gz,41,41,1.0,True,205.5356941866253,0.12745550687261592,0.0620113734390519,0.3000056743621826,0.6000 0.6000 0.6000,True,ok
949,outputs/phase_b_mesh_qc/case_outputs/949/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/949/seg_mask_0.5.nii.gz,48,39,0.8125,False,170.8409535760223,0.15517189687759742,0.090828278366257,0.30000221729278564,0.6000 0.6000 0.6000,True,ok
950,outputs/phase_b_mesh_qc/case_outputs/950/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/950/seg_mask_0.5.nii.gz,49,47,0.9591836734693877,False,182.01275228154498,0.15084718759401722,0.08287726310554354,0.30000078678131104,0.6000 0.6000 0.6000,True,ok
951,outputs/phase_b_mesh_qc/case_outputs/951/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/951/seg_mask_0.5.nii.gz,34,34,1.0,True,206.69631234521242,0.1238473312306773,0.059917533034568385,0.30000555515289307,0.6000 0.6000 0.6000,True,ok
952,outputs/phase_b_mesh_qc/case_outputs/952/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/952/seg_mask_0.5.nii.gz,50,50,1.0,True,170.6343451105103,0.14604867161397245,0.08559160321410376,0.30000030994415283,0.6000 0.6000 0.6000,True,ok
953,outputs/phase_b_mesh_qc/case_outputs/953/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/953/seg_mask_0.5.nii.gz,50,50,1.0,True,178.48765079767895,0.18136948253156215,0.10161458326164528,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
954,outputs/phase_b_mesh_qc/case_outputs/954/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/954/seg_mask_0.5.nii.gz,50,40,0.8,False,164.79479561245228,0.15485306348271433,0.09396720503654866,0.3000051975250244,0.6000 0.6000 0.6000,True,ok
955,outputs/phase_b_mesh_qc/case_outputs/955/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/955/seg_mask_0.5.nii.gz,50,50,1.0,True,168.81872627738613,0.14780659277630512,0.08755343440599359,0.3000040054321289,0.6000 0.6000 0.6000,True,ok
956,outputs/phase_b_mesh_qc/case_outputs/956/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/956/seg_mask_0.5.nii.gz,48,48,1.0,True,170.16956332026353,0.09940855382295359,0.058417352600161586,0.300001859664917,0.6000 0.6000 0.6000,True,ok
957,outputs/phase_b_mesh_qc/case_outputs/957/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/957/seg_mask_0.5.nii.gz,50,48,0.96,False,171.1851771559965,0.10770453108196314,0.06291697264408289,0.30000364780426025,0.6000 0.6000 0.6000,True,ok
958,outputs/phase_b_mesh_qc/case_outputs/958/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/958/seg_mask_0.5.nii.gz,49,49,1.0,True,204.3552854932934,0.15565657654145684,0.07616958678886984,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
959,outputs/phase_b_mesh_qc/case_outputs/959/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/959/seg_mask_0.5.nii.gz,43,42,0.9767441860465116,False,225.75096106036398,4.396221891588127,1.9473768222021488,0.3000074625015259,0.6000 0.6000 0.6000,True,ok
960,outputs/phase_b_mesh_qc/case_outputs/960/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/960/seg_mask_0.5.nii.gz,40,31,0.775,False,232.2736379483094,0.19416539065354885,0.08359338251582332,0.30000388622283936,0.6000 0.6000 0.6000,True,ok
961,outputs/phase_b_mesh_qc/case_outputs/961/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/961/seg_mask_0.5.nii.gz,39,39,1.0,True,201.22913166685532,0.08196154934651413,0.04073045918729377,0.3000032901763916,0.6000 0.6000 0.6000,True,ok
962,outputs/phase_b_mesh_qc/case_outputs/962/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/962/seg_mask_0.5.nii.gz,37,35,0.9459459459459459,False,274.09972167559414,3.4684204806781134,1.2653863562776984,0.3000063896179199,0.6000 0.6000 0.6000,True,ok
963,outputs/phase_b_mesh_qc/case_outputs/963/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/963/seg_mask_0.5.nii.gz,50,48,0.96,False,196.96639949392932,0.1382677648646344,0.07019865582144429,0.3000032901763916,0.6000 0.6000 0.6000,True,ok
964,outputs/phase_b_mesh_qc/case_outputs/964/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/964/seg_mask_0.5.nii.gz,42,40,0.9523809523809523,False,208.75259320540923,0.11917952487265508,0.057091278744204305,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
965,outputs/phase_b_mesh_qc/case_outputs/965/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/965/seg_mask_0.5.nii.gz,37,37,1.0,True,193.46722043144663,0.1523638302791889,0.07875433881740067,0.3000040054321289,0.6000 0.6000 0.6000,True,ok
966,outputs/phase_b_mesh_qc/case_outputs/966/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/966/seg_mask_0.5.nii.gz,50,40,0.8,False,178.6237394619692,0.1294112685248609,0.0724490870668475,0.30000197887420654,0.6000 0.6000 0.6000,True,ok
967,outputs/phase_b_mesh_qc/case_outputs/967/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/967/seg_mask_0.5.nii.gz,43,41,0.9534883720930233,False,190.9216664211936,0.1311983932172831,0.06871844127310592,0.30000603199005127,0.6000 0.6000 0.6000,True,ok
968,outputs/phase_b_mesh_qc/case_outputs/968/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/968/seg_mask_0.5.nii.gz,50,50,1.0,True,157.4677222850143,0.16732374815394405,0.10625907692440643,0.30000627040863037,0.6000 0.6000 0.6000,True,ok
969,outputs/phase_b_mesh_qc/case_outputs/969/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/969/seg_mask_0.5.nii.gz,48,48,1.0,True,186.73210780703928,0.17685332671592544,0.09470965052173987,0.3000063896179199,0.6000 0.6000 0.6000,True,ok
970,outputs/phase_b_mesh_qc/case_outputs/970/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/970/seg_mask_0.5.nii.gz,50,48,0.96,False,166.63265775169873,0.17195071271916185,0.1031914842139694,0.3000068664550781,0.6000 0.6000 0.6000,True,ok
971,outputs/phase_b_mesh_qc/case_outputs/971/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/971/seg_mask_0.5.nii.gz,50,50,1.0,True,168.08891325290082,0.19198598913641612,0.1142169256859675,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
972,outputs/phase_b_mesh_qc/case_outputs/972/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/972/seg_mask_0.5.nii.gz,47,47,1.0,True,159.8546900159322,0.09717486646265365,0.060789499796952196,0.30000317096710205,0.6000 0.6000 0.6000,True,ok
973,outputs/phase_b_mesh_qc/case_outputs/973/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/973/seg_mask_0.5.nii.gz,50,49,0.98,False,166.40781800537687,0.13282910038793586,0.0798214302549439,0.300001859664917,0.6000 0.6000 0.6000,True,ok
974,outputs/phase_b_mesh_qc/case_outputs/974/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/974/seg_mask_0.5.nii.gz,42,41,0.9761904761904762,False,202.0299031594826,0.12885943881312345,0.06378235934281555,0.3000023365020752,0.6000 0.6000 0.6000,True,ok
975,outputs/phase_b_mesh_qc/case_outputs/975/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/975/seg_mask_0.5.nii.gz,45,45,1.0,True,213.87118945742048,0.17612781942403383,0.08235228871680216,0.3000061511993408,0.6000 0.6000 0.6000,True,ok
976,outputs/phase_b_mesh_qc/case_outputs/976/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/976/seg_mask_0.5.nii.gz,50,48,0.96,False,153.02353471497887,0.12988489577865048,0.08487903250998198,0.300006628036499,0.6000 0.6000 0.6000,True,ok
977,outputs/phase_b_mesh_qc/case_outputs/977/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/977/seg_mask_0.5.nii.gz,50,49,0.98,False,164.1907501793511,0.07990678372847515,0.04866704344866582,0.3000020980834961,0.6000 0.6000 0.6000,True,ok
978,outputs/phase_b_mesh_qc/case_outputs/978/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/978/seg_mask_0.5.nii.gz,50,41,0.82,False,169.32017681304563,0.17915696576773635,0.1058095787163936,0.3000035285949707,0.6000 0.6000 0.6000,True,ok
979,outputs/phase_b_mesh_qc/case_outputs/979/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/979/seg_mask_0.5.nii.gz,42,42,1.0,True,190.08640442241077,0.11879268983492028,0.06249404853328631,0.3000016212463379,0.6000 0.6000 0.6000,True,ok
980,outputs/phase_b_mesh_qc/case_outputs/980/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/980/seg_mask_0.5.nii.gz,45,43,0.9555555555555556,False,176.07726344081382,0.1556296470460588,0.08838713415055531,0.3000054359436035,0.6000 0.6000 0.6000,True,ok
981,outputs/phase_b_mesh_qc/case_outputs/981/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/981/seg_mask_0.5.nii.gz,45,43,0.9555555555555556,False,182.0819617222062,0.2503153952601129,0.13747402152993457,0.3000032901763916,0.6000 0.6000 0.6000,True,ok
982,outputs/phase_b_mesh_qc/case_outputs/982/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/982/seg_mask_0.5.nii.gz,50,48,0.96,False,156.9616587200803,0.104814814744604,0.06677733632487086,0.3000072240829468,0.6000 0.6000 0.6000,True,ok
983,outputs/phase_b_mesh_qc/case_outputs/983/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/983/seg_mask_0.5.nii.gz,49,49,1.0,True,182.27956923116852,0.1825856413495895,0.10016791356250837,0.30000293254852295,0.6000 0.6000 0.6000,True,ok
984,outputs/phase_b_mesh_qc/case_outputs/984/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/984/seg_mask_0.5.nii.gz,40,40,1.0,True,256.93035035723693,0.14954325052879275,0.05820380905598239,0.3000032901763916,0.6000 0.6000 0.6000,True,ok
985,outputs/phase_b_mesh_qc/case_outputs/985/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/985/seg_mask_0.5.nii.gz,40,39,0.975,False,236.22481799676316,0.13055090736266484,0.05526553410846683,0.30000293254852295,0.6000 0.6000 0.6000,True,ok
986,outputs/phase_b_mesh_qc/case_outputs/986/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/986/seg_mask_0.5.nii.gz,40,39,0.975,False,228.88643736249665,0.1404567460666407,0.0613652550518726,0.30002498626708984,0.6000 0.6000 0.6000,True,ok
987,outputs/phase_b_mesh_qc/case_outputs/987/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/987/seg_mask_0.5.nii.gz,50,48,0.96,False,175.132181447896,0.14679392834357444,0.08381893443567222,0.3000009059906006,0.6000 0.6000 0.6000,True,ok
988,outputs/phase_b_mesh_qc/case_outputs/988/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/988/seg_mask_0.5.nii.gz,46,44,0.9565217391304348,False,162.7316887570186,0.1736432628976584,0.10670525465813382,0.30000460147857666,0.6000 0.6000 0.6000,True,ok
989,outputs/phase_b_mesh_qc/case_outputs/989/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/989/seg_mask_0.5.nii.gz,50,50,1.0,True,168.61066912767862,0.10949276959494944,0.06493822138386582,0.30000221729278564,0.6000 0.6000 0.6000,True,ok
990,outputs/phase_b_mesh_qc/case_outputs/990/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/990/seg_mask_0.5.nii.gz,45,45,1.0,True,215.48855473618715,0.14693585896015096,0.06818731469986322,0.30002450942993164,0.6000 0.6000 0.6000,True,ok
991,outputs/phase_b_mesh_qc/case_outputs/991/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/991/seg_mask_0.5.nii.gz,45,43,0.9555555555555556,False,230.82851195587324,0.17513777820133195,0.07587354643381858,0.30002522468566895,0.6000 0.6000 0.6000,True,ok
992,outputs/phase_b_mesh_qc/case_outputs/992/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/992/seg_mask_0.5.nii.gz,50,48,0.96,False,166.11008823264996,0.1427282692951258,0.0859239019217327,0.3000044822692871,0.6000 0.6000 0.6000,True,ok
993,outputs/phase_b_mesh_qc/case_outputs/993/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/993/seg_mask_0.5.nii.gz,50,50,1.0,True,190.1640303574079,0.1427181694680625,0.07505003401528025,0.30001986026763916,0.6000 0.6000 0.6000,True,ok
994,outputs/phase_b_mesh_qc/case_outputs/994/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/994/seg_mask_0.5.nii.gz,43,41,0.9534883720930233,False,199.92608691892335,0.14651461724644954,0.07328439199926225,0.30004966259002686,0.6000 0.6000 0.6000,True,ok
995,outputs/phase_b_mesh_qc/case_outputs/995/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/995/seg_mask_0.5.nii.gz,35,35,1.0,True,227.64230380757292,3.0402287146927653,1.3355288818648947,0.3000199794769287,0.6000 0.6000 0.6000,True,ok
996,outputs/phase_b_mesh_qc/case_outputs/996/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/996/seg_mask_0.5.nii.gz,49,49,1.0,True,161.33865974088098,0.1813006290560489,0.1123727129921793,0.3000035285949707,0.6000 0.6000 0.6000,True,ok
997,outputs/phase_b_mesh_qc/case_outputs/997/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/997/seg_mask_0.5.nii.gz,50,0,0.0,False,179.10578775686704,0.17337347175741796,0.0967994803120318,0.3000061511993408,0.6000 0.6000 0.6000,True,ok
998,outputs/phase_b_mesh_qc/case_outputs/998/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/998/seg_mask_0.5.nii.gz,50,50,1.0,True,167.57303837887665,0.13520075955944388,0.08068169012592576,0.300006628036499,0.6000 0.6000 0.6000,True,ok
999,outputs/phase_b_mesh_qc/case_outputs/999/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/999/seg_mask_0.5.nii.gz,50,50,1.0,True,149.36385596117424,0.1735873647788047,0.11621778485949583,0.30000436305999756,0.6000 0.6000 0.6000,True,ok
